id,text,label,origin,type,language,split,text_original
en_12794,"Спортивная реклама Крестора настолько глупа, что у меня поднимается кровяное давление. Совпадение, я думаю, нет.",0,translated_en,tweet,ru,SMM4H_26_train,"The Crestor sports commercial is so stupid, it raises my blood pressure. Coincidence, I think not."
en_17559,Этикетки флуоксетина с моим именем.,0,translated_en,tweet,ru,SMM4H_26_train,Fluoxetine labels with my name on them..
en_1900,Harde RT @USER___: :( «@USER___: Отличный ципро рекламировал мою компанию для заинтересованных участников торгов».,0,translated_en,tweet,ru,SMM4H_26_train,Harde RT @USER___: :( “@USER___: Great cipro advertised my company for interested bidders.”
en_5540,"@USER__________ Если боль при ФМ носит сосудистый характер, имеет смысл применить дулоксетин. Однако прегабалин не должен воздействовать на сосудистый генез.  @USER_____ @USE",0,translated_en,tweet,ru,SMM4H_26_train,"@USER__________ If FM pain is vascular, duloxetine makes sense. Pregabalin shouldn't work on vascular genesis though.  @USER_____ @USE"
en_13348,#исследование #препарат от ревматоидного артрита под названием цитрат тофацитиниба ускоряет рост волос у #лысых мужчин --> лучшие #BaldNews за последние десятилетия !!! :П,0,translated_en,tweet,ru,SMM4H_26_train,#researchstudy #drug for rheumatoid arthritis called tofacitinib citrate spurs hair growth in #bald men --> best #BaldNews in decades !!! :P
en_8537,"@USER__________ @USER_______ @USER___________ . В документах Pfizer, предоставленных SEC, говорится, что фиаско Exubera обошлось компании примерно в 6 миллиардов долларов.",0,translated_en,tweet,ru,SMM4H_26_train,@USER__________ @USER_______ @USER___________ . Pfizer's SEC filings suggested the Exubera fiasco cost it about $6 billion.
en_12357,вне дома... это научит меня пропускать дозу венлафаксина. спасибо NHS за ваше упражнение по сокращению расходов.,0,translated_en,tweet,ru,SMM4H_26_train,off home... that'll teach me to miss a venlafaxine dose. thanks nhs for your cost cutting exercise.
en_17074,"@USER_______ Я использовал Зелнорм, когда был моложе, от синдрома раздраженного кишечника, но они сняли его с продажи! Ржу не могу",0,translated_en,tweet,ru,SMM4H_26_train,@USER_______ I was using Zelnorm when I was younger for irritable bowl sydrome but they took the thing off the market! Lol
en_387,Кто такой Питер Ципро!?!?,0,translated_en,tweet,ru,SMM4H_26_train,Who is Peter Cipro!?!?
en_151,"внезапно мой разум наполняется рофекоксибом ..vioxx, такой ботан, drokygeekynerd, в этом нет особого смысла @USER___________ @USER__",0,translated_en,tweet,ru,SMM4H_26_train,suddenly my mind is filled w/ rofecoxib ..vioxx   such a nerd drokygeekynerd doesnt make much sense @USER___________ @USER__
en_4927,"@USER_____ в своей работе... я никогда не слышал хороших отзывов о велбутрине. я вижу, что используется больше тарелок. ты не на комбо?",0,translated_en,tweet,ru,SMM4H_26_train,@USER_____ in my work... i've never heard good things about wellbutrin. i see more cymbalta being used. you're not on a combo?
en_7978,"только что понял, что последние две недели случайно занимался самолечением своей сенной лихорадки лоперамидом, а не лоратадином! гррррр!",0,translated_en,tweet,ru,SMM4H_26_train,just realised have been accidentally self-medicating my hay-fever with loperamide rather than loratadine for last fortnight! grrrrr!
en_6774,"Я не думаю, что мой паксил сегодня работает. должен оставаться внутри, чтобы я больше не убивал. ;)",0,translated_en,tweet,ru,SMM4H_26_train,i don't think my paxil is working today. should stay inside so i don't kill again. ;)
en_10106,"единственным фторхинолоновым антибиотиком, который не требует коррекции со стороны почек, является моксифлоксацин.",0,translated_en,tweet,ru,SMM4H_26_train,the only fluoroquinolone antibiotic that not need to renal adjustment is   moxifloxacin
en_11943,"@USER_______ лол, я типа пошел, Доминик 👏... Антара была там, но ей пришлось уйти пораньше",0,translated_en,tweet,ru,SMM4H_26_train,@USER_______ lol i was like go dominic 👏... antara was there but she had to leave early
en_3621,@USER____ *прокашливается* Дебби просто врезалась в стену. Она никогда не принимала всего одного прозака в день. Муж - дипломированный бухгалтер. Ее мечты угасли.....,0,translated_en,tweet,ru,SMM4H_26_train,@USER____ *clears throat* Debbie just hit the wall She never had it all One Prozac a day Husband's a CPA Her dreams went out.....
en_14111,@USER___ почтальон Антара Пэт/Томас и друзья,0,translated_en,tweet,ru,SMM4H_26_train,@USER___ antara postman pat/thomas and friends
en_1313,@USER________ тебе обязательно было приходить из энбрела? Х,0,translated_en,tweet,ru,SMM4H_26_train,@USER________ did you have to come of enbrel? X
en_15751,"«@USER_____: «@USER______: собираюсь пойти принять душ, надеюсь, я упаду и упаду». как-нибудь утопить» цимбалта может помочь».",0,translated_en,tweet,ru,SMM4H_26_train,"“@USER_____: ""@USER______: gonna go take a shower, hopefully i fall &amp; somehow drown"" cymbalta can help.”"
en_5448,"@USER___ у большинства детей в детском саду моей дочери он есть. Тамифлю исчерпал #stl. Мамы говорят, не помогает, что-то не та прядь",0,translated_en,tweet,ru,SMM4H_26_train,"@USER___ most of the kids at my daughter's preschool have it. Tamiflu depleated in #stl. Moms say doesn't help, something about wrong strand"
en_6029,@USER_____ иногда ламиктал сильнее судорог.,0,translated_en,tweet,ru,SMM4H_26_train,@USER_____ some days the lamictal is worse than seizures.
en_6723,"В 60-х люди употребляли кислоту, чтобы сделать мир странным. Теперь мир странный, люди принимают прозак, чтобы сделать его нормальным.",0,translated_en,tweet,ru,SMM4H_26_train,"In the 60's people took acid to make the world weird. Now the world is weird, people take prozac to make it normal."
en_2810,"Олдбой, деф. киану метопролол вау комковатый криптогенный слиток почему брюс ли ипотека старомодный безумное чаепитие чендлер колебался",0,translated_en,tweet,ru,SMM4H_26_train,oldboy def. keanu metoprolol wah lumpy cryptogenicbullion why did bruce lee mortgage old-fashioned the mad tea party chandler falter
en_4923,"Я могу подвести итоги семестров, потому что у меня нет ни кондиционера, ни резинок для волос, ни тонального крема, ни подводки для глаз, ни аддералла, ни денег.",0,translated_en,tweet,ru,SMM4H_26_train,"I can tell the semesters over because I have no no conditioner, no hair ties, no foundation, no eyeliner, no adderall and no money"
en_12503,"@USER_______ Я удивлен, что продажи апиксабана были такими медленными.",0,translated_en,tweet,ru,SMM4H_26_train,@USER_______ I'm surprised that apixaban sales have been so slow.
en_16390,"Краун Роял — это то же самое, что Миралакс.",0,translated_en,tweet,ru,SMM4H_26_train,Crown Royal is the same thing as Miralax
en_5512,"@USER______ и пароксетин сейчас, чем тогда.",0,translated_en,tweet,ru,SMM4H_26_train,@USER______ and paroxetine now than theyh were then.
en_3207,это лекарство «эликвис» звучит как какое-то действительно гнусное имя,0,translated_en,tweet,ru,SMM4H_26_train,that medicine eliquis sounds like some really hood name
en_11937,"#rheum Новое исследование показало, что даже у пациентов с низким уровнем СРБ 14-3-3эта предсказывает ответ на такие методы лечения, как Хумира и метки...HTTPURL_______________",0,translated_en,tweet,ru,SMM4H_26_train,"#rheum New study finds even in low-CRP patients, 14-3-3eta predicts response to treatments like Humira & marks...HTTPURL_______________"
en_6223,"В центре внимания ОБНОВЛЕНИЕ 3 – AstraZeneca рекламирует независимость, поскольку препарат Нексиум продолжает давать результаты: ЛОНДОН, 6 ноября (Рейтер) – AstraZeneca, которая увидела...",0,translated_en,tweet,ru,SMM4H_26_train,"spotlight UPDATE 3-AstraZeneca touts independence as Nexium drug keeps on giving: LONDON, Nov 6 (Reuters) - AstraZeneca, which saw of..."
en_3486,@USER____ хочешь немного моей тарелки?,0,translated_en,tweet,ru,SMM4H_26_train,@USER____ want some of my cymbalta?
en_1002,"#PittMPNC Кокрейновские обзоры показывают, что OCP превосходят метформин при лечении нерегулярных менструальных циклов у женщин с СПКЯ",0,translated_en,tweet,ru,SMM4H_26_train,#PittMPNC Cochrane reviews find OCPs to be superior to metformin in treating menstrual irregularly in women with PCOS
en_15444,реклама цимбалты такая депрессивная,0,translated_en,tweet,ru,SMM4H_26_train,the cymbalta commercial is so depressing
en_2193,"Через несколько часов после приема комбинация (назначенная) Цимбалты и Валиума объединяется, вызывая довольно сильный седативный эффект.",0,translated_en,tweet,ru,SMM4H_26_train,"Several hours after ingestion, a combination (prescribed) of Cymbalta and Valium come together to bring about quite a heavy sedative effect."
en_7642,Ой-ой! Хумира не лидер? Ваши мысли? #TeamHumira #BetheBossCanada,0,translated_en,tweet,ru,SMM4H_26_train,Uh oh! Humira is not a leader? Your thoughts? #TeamHumira #BetheBossCanada
en_10905,"@USER______ представляет наши данные, показывающие улучшение гормонального фона и общего количества подвижных Соренов у пациентов, принимающих анастрозол. Отличная работа! HTTPURL________________",0,translated_en,tweet,ru,SMM4H_26_train,@USER______ presenting our data showing improvs in hormones and total motile Soren counts in patients taking anastrozole. Great job! HTTPURL________________
en_13130,"После лампэктомии, четырех курсов химиотерапии, 30 дней лучевой терапии и пяти лет приема тамоксифена бывший онкологический больной создает семью. HTTPURL________________",0,translated_en,tweet,ru,SMM4H_26_train,"After a lumpectomy, four rounds of chemotherapy, 30 days of radiation and five years of tamoxifen, a former #cancer patient starts a family. HTTPURL________________"
en_10479,У Адома дерьмо.... 2 имодиума и выведи его на поле!!,0,translated_en,tweet,ru,SMM4H_26_train,adomah has the shits.... 2 imodium and get him on the pitch!!
en_994,"#Пациенты с #Кроном, полагающиеся на #Биологические препараты, такие как #Хумира, МОЖЕТ БЫТЬ ПРЕКРАСНО. Просто воспринимайте меня как «Поучительную историю». #Abbott должна УЛУЧШИТЬ свой #препарат.",0,translated_en,tweet,ru,SMM4H_26_train,"#Crohns #patients relying on #Biologics like #Humira CAN b FINE. Just see me as the ""Cautionary Tale."" #Abbott must IMPROVE its #drug."
en_11948,"#pauladeentoday Мэтт сделал ей приятное, заставив ее подтвердить, что она сказала это однажды. #виктоза когда ей заплатили, то она объявила диабет #деньги",0,translated_en,tweet,ru,SMM4H_26_train,"#pauladeentoday Matt got her good by making her confirm she said it once. #victoza when she was paid, then she announced diabetes #cash"
en_2588,Камагра – препарат для лечения эректильной дисфункции у мужчин. это аналог виагры или силденафила цитрата. HTTPURL_______________,0,translated_en,tweet,ru,SMM4H_26_train,kamagra is a medication to treat erectile dysfunction in men. this an analog version of viagra or sildenafil citrate. HTTPURL_______________
en_8186,дерзкий альбутероловый аромат и откровенные сметанные оттенки включены в Пино Нуар 2012 года с виноградников Siriani Bros. #ожидать,0,translated_en,tweet,ru,SMM4H_26_train,a brazen albuterol perfume and outspoken sour cream undertones are incorporated in the 2012 pinot noir from siriani bros vineyards. #expect
en_2958,"@USER______ @USER_______ очень сожалею, что пропустил талидомид и Дэвида Мэйсона, как долго шоу будет доступно на веб-сайте?",0,translated_en,tweet,ru,SMM4H_26_train,@USER______ @USER_______ very sorry to have missed the thalidomide int with david mason how long will the show be available on the website?
en_8056,Комбинация кофеина и никотина с ноткой ТГК :),0,translated_en,tweet,ru,SMM4H_26_train,Caffeine and nicotine combo with a hint of THC :)
en_4894,"Обед, сигаретная бумага и таблетки Тамифлю принесли на работу подрядчики по птичьему гриппу на утиной ферме в Восточном Йоркшире pic.twitter.com/PXTxY1b1GN",0,translated_en,tweet,ru,SMM4H_26_train,"Lunch, cigarette papers and Tamiflu pills brought to work by bird flu contractors at East Yorkshire duck farmpic.twitter.com/PXTxY1b1GN"
en_685,"и если к концу года это не поможет, мне, вероятно, придется сделать уколы энбрела, ура, иглы #ihateneedles",0,translated_en,tweet,ru,SMM4H_26_train,and if it's not working by the end of the year i'll probably end up having to get enbrel injections yay needles #ihateneedles
en_5748,сероквель временами бывает сукой,0,translated_en,tweet,ru,SMM4H_26_train,seroquel is a bitch at times
en_9903,"Смотрю, как ты умираешь от голода С капельницей в венах, кормящей тебя жидким дарвоцетом, накачивающей тебя наркотиками. Выдерни пробки.",0,translated_en,tweet,ru,SMM4H_26_train,"Watching you starve to death With an IV in your veins, feeding you liquid Darvocet Pumping you full of drugs.Pull the plugs"
en_6500,Компания «Сандоз» запускает в Бразилию первую генерическую версию препарата Velcade (бортезомиб) компании Janssen-Cilag.,0,translated_en,tweet,ru,SMM4H_26_train,Sandoz launches the first generic version of Janssen-Cilag's Velcade (bortezomib) in Brazil
en_4407,"rt @USER______: @USER________ очевидно, тразодон может вызывать болезненные эрекции, которые длятся несколько часов, поэтому я бы остерегался этого",0,translated_en,tweet,ru,SMM4H_26_train,rt @USER______: @USER________ apparantly trazodone can cause painful erections that last for hours so i would watch out for that
en_14254,"помнишь тот месяц, когда я вел себя так, словно снимался в рекламе тарелок? совершенно нормальное поведение, если бы я был #домашним котом. #май2013",0,translated_en,tweet,ru,SMM4H_26_train,remember that month where i acted like i was starring in a cymbalta ad? totally normal behavior if i were a #housecat. #may2013
en_15611,Приводится пример высвобождения Силденафила из таблеток ODT. Кофеин хорошо маскировал вкус согласно электронным языкам и дегустационным панелям.,0,translated_en,tweet,ru,SMM4H_26_train,Gives example of Sildenafil release from ODT tablets. Caffeine was taste masked well per e-tongues and taste panels.
en_5963,"@USER________ @USER___ 1. adderall, 2. vyvanse, 3. (1.) xr 4. концерта 5. риталин 6. кофе 7. еще кофе 8. комбо (1.)+ (6.) 9. все?",0,translated_en,tweet,ru,SMM4H_26_train,"@USER________ @USER___ 1. adderall, 2. vyvanse, 3. (1.) xr 4. concerta 5. ritalin 6. coffee 7. more coffee  8. combo (1.)+ (6.) 9. all?"
en_12094,@USER___ Согласен! Перед выпиской со сценарием для xarelto и др. всегда просите #SocialWorker проверить покрытие.,0,translated_en,tweet,ru,SMM4H_26_train,"@USER___ Agree! Before discharge with a script for xarelto et al, always ask #SocialWorker to check coverage."
en_12996,"это делает обучение ручному труду прямым демобилизацией воротилы, поступающей в стадию по дозировке леденцов претерит...",0,translated_en,tweet,ru,SMM4H_26_train,that does working manual training render straight a bigwig demobilize entering a preterit lozenge dispense stud...
en_1734,"Думаю, я прощаю ей все эти вещи с Бонивой.",0,translated_en,tweet,ru,SMM4H_26_train,I forgive her for that Boniva stuff I guess
en_17302,"Сэр, уберите свой никотин из моей комнаты.",0,translated_en,tweet,ru,SMM4H_26_train,Sir get ur nicotine out of my room
en_7644,"Кто заказывает Ацифекс для собаки? Люди, у которых была слишком большая сумма денег, 390 долларов за номер 30, и они даже не моргнули, лол.",0,translated_en,tweet,ru,SMM4H_26_train,Who orders Aciphex for a dog? Ppl w a too much money issue $390.00 for #30 & didn't batt an eyelash LOL
en_5733,"я снова не могу спать. кто-нибудь, принесите мне лунесту",0,translated_en,tweet,ru,SMM4H_26_train,i can't sleep again. someone get me lunesta
en_10509,@USER__ О метформине @USER______ #VoteSuperfruit,0,translated_en,tweet,ru,SMM4H_26_train,@USER__ On metformin @USER______ #VoteSuperfruit
en_13944,"Принял тразодон, увидимся позже.",0,translated_en,tweet,ru,SMM4H_26_train,Took my trazodone so see you later
en_16781,"Депрессия болит, цимбалта может убить тебя",0,translated_en,tweet,ru,SMM4H_26_train,Depression hurts cymbalta can kill you
en_11145,уколы диклофенака - это босс 💃💃💃,0,translated_en,tweet,ru,SMM4H_26_train,diclofenac injections are boss 💃💃💃
en_452,"Коммерческий: Не принимайте Виктозу, если у вас аллергия на Виктозу. #ХорошийСоветБезопасности",0,translated_en,tweet,ru,SMM4H_26_train,Commercial: Do not take Victoza if you are allergic to Victoza. #GoodSafetyTip
en_4178,"надеюсь, что аптека заменила мне паксил цианидом, и я умру",0,translated_en,tweet,ru,SMM4H_26_train,i hope the pharmacy replaced my paxil with cyanide and i die
en_17604,"@USER________ @USER_________ Джейк, ты ошибаешься, лол. В вывансе есть сложный эфир лизина, связанный с амфетамином, поэтому вашему организму приходится расщеплять лизин b4.",0,translated_en,tweet,ru,SMM4H_26_train,@USER________ @USER_________ jake you're wrong lol. vyvanse has a lysine ester on the amphetamine so your body has to cleave the lysine b4
en_16030,"Черт возьми, теперь мне нужно пойти в магазин по гидроразрыву 2, получить ответ на вопрос, будьте осторожны, я не мог заполнить свой прозак 4 пары дней !!!!!",0,translated_en,tweet,ru,SMM4H_26_train,Damn it now gotta go down to fracking store 2 get question answered beware couldn't get my Prozac filled 4 couple of days!!!!!
en_17797,"пожалуйста, проведите прямую карандашную линию через леденец» #ромб #catstests #germanguy #bussy @USER_____ @USER_________",0,translated_en,tweet,ru,SMM4H_26_train,please put a straight pencil line through the lozenge' #lozenge #catstests #germanguy #bussy @USER_____ @USER_________
en_14243,"Только что вырвало, а вкус ципрота - самый отвратительный вкус на свете. Пуи",0,translated_en,tweet,ru,SMM4H_26_train,"Just vomited , and the taste and of the cipro is the most disgusting taste ever. Pui"
en_6146,"ITI необходимо прекратить нанимать учителей, которые уже уволились с одной работы, чтобы устроиться на эту... у меня передозировка вывансом, пытаясь не заснуть",0,translated_en,tweet,ru,SMM4H_26_train,ITI needs to quit hiring teachers that have already retired from one job to take this one... imma overdose on vyvanse trying to stay awake
en_2598,"Деносумаб (Иксгева), Бевацизумаб (Авастин), Сунитиниб (Сутент) связаны с остеонекрозом челюсти. #ОНЮ #деносумаб #Авастин #Сутент",0,translated_en,tweet,ru,SMM4H_26_train,"Denosumab (Xgeva), Bevacizumab (Avastin), Sunitinib (Sutent) are linked to Osteonecrosis of the Jaw. #ONJ #denosumab #Avastin #Sutent"
en_1512,@USER_____ наслаждайся своей Антарой ☺ @USER___________,0,translated_en,tweet,ru,SMM4H_26_train,@USER_____ enjoy urslf antara ☺ @USER___________
en_16375,"Ксарелто, как дела?",0,translated_en,tweet,ru,SMM4H_26_train,xarelto how are you
en_7152,@USER_______ такое действительно редко случается при приеме кветиапина — у меня возникают все странные побочные эффекты :(,0,translated_en,tweet,ru,SMM4H_26_train,@USER_______ it's really rare to experience that on quetiapine- i get all the strange side effects :(
en_47,"Обычно исчезающие виды растений остаются без внимания, и команда @USER__________ рада работать над исчезающими видами Taxus. #EndangeredSpeciesDay HTTPURL________________",0,translated_en,tweet,ru,SMM4H_26_train,Generally endangered plant species are much overlooked and @USER__________ team is happy to work on endangered Taxus species. #EndangeredSpeciesDay HTTPURL________________
en_11846,Тразадон способен творить чудеса.,0,translated_en,tweet,ru,SMM4H_26_train,Trazadone can do wonders.
en_371,СЕЙЧАС: Alembic Pharma получила одобрение USFDA на таблетки телмисартана,0,translated_en,tweet,ru,SMM4H_26_train,JUST NOW: Alembic Pharma gets USFDA approval for Telmisartan tablets
en_7847,"С 40 лет мне делали маммографию.  22.08.17 мне поставили диагноз: Рак 1А стадии. 22.09.17 мне сделали лампэктомию на левой груди. 30.10.17 - 21 процедура лучевой терапии. Я принимаю Тамоксифен КАЖДЫЙ ДЕНЬ. Я занимаюсь в спортзале, ем органическую пищу и живу своей жизнью! К черту рак",0,translated_en,tweet,ru,SMM4H_26_train,"Since I was 40 yrs old I've gotten a mammogram.  8/22/17 I was diagnosed with stage 1A Cancer. 9/22/17 I had a Lumpectomy on my left breast. 10/30/17- 21 treatments of Radiation. I take Tamoxifen EVERY DAY. I'm in the gym, I eat Organic and I am living my life! FUCK CANCER"
en_11559,что за бессонница? уже слишком поздно принимать тразодон... #fuck #whatissleep,0,translated_en,tweet,ru,SMM4H_26_train,what's up insomnia? it's a little too late to take a trazodone now... #fuck #whatissleep
en_9807,я выхожу гулять по лунесте #classicrockdiagnoses,0,translated_en,tweet,ru,SMM4H_26_train,i go out walking on lunesta #classicrockdiagnoses
en_9275,«@USER___________: adderall заставил меня подстричь газон ножницами». @USER______ или кисть😂,0,translated_en,tweet,ru,SMM4H_26_train,“@USER___________: adderall had me using scissors to cut my lawn.” @USER______ or your paint brush😂
en_6427,Адам и Джулиана покидают меня на 43 дня 😫😭 возьми меня с собойууу!  мне нужна тарелка 💊💊#depressionhurts,0,translated_en,tweet,ru,SMM4H_26_train,adam and juliana are leaving me for 43 days 😫😭 take me with youuuu!  i need cymbalta 💊💊#depressionhurts
en_14464,Отель Le Meridia #Latakia не получит шансов от бочковых бомб Асада и армии #syriapic.twitter.com/71U8IGDrOY,0,translated_en,tweet,ru,SMM4H_26_train,le meridia hotel #latakia wont stand a chance from assad barrel bombs and army    #syriapic.twitter.com/71U8IGDrOY
en_14552,@USE Матери-природе нужен Прозак. Этим бедным людям нужен перерыв.,0,translated_en,tweet,ru,SMM4H_26_train,@USE Mother Nature needs a Prozac. Those poor people need a break.
en_4131,"Никогда не позволяй маме шутить о рекламе депрессии, она будет настаивать, что Латуда — это всего лишь французская таблетка от пердежа #lovememum",0,translated_en,tweet,ru,SMM4H_26_train,"never let your mom joke about depression ads, she'll insist that latuda is just a french fart pill #lovememum"
en_2566,"4 вида лекарства, 2 вида леденцов, ложка меда и теперь лед. Какие еще средства от кашля есть?",0,translated_en,tweet,ru,SMM4H_26_train,"4 types of medicine, 2 types of lozenge, spoonful of honey and now ice. Any other cough remedies?"
en_2634,"@USER_________ «флуоксетин (Прозак) — единственный препарат, одобренный Управлением по контролю за продуктами и лекарствами США (FDA) для лечения булимии»",0,translated_en,tweet,ru,SMM4H_26_train,"@USER_________ ""fluoxetine (Prozac), is the only medication approved by the U.S. Food and Drug Administration (FDA) for treating bulimia"""
en_15464,"@USER__________ ...может означать, что я снова нахожусь под кайфом. Но у меня есть запас кветиапина, который я могу принять на всякий случай.",0,translated_en,tweet,ru,SMM4H_26_train,"@USER__________ ...could mean I'm going high again. But I have extra quetiapine I can take, just in case."
en_817,"Считаете ли вы, что ваши симптомы ходьбы улучшились после начала приема Тайсабри? Сколько вливаний прошло, прежде чем вам стало лучше??",0,translated_en,tweet,ru,SMM4H_26_train,Do you think your walking symptoms have improved since starting Tysabri ? How many infusions did it take before you felt better ??
en_10521,"Леди спросила, в чем разница между таблетками Венлафаксина и таблетками м/р. Сказал ей, что это много счастья за один раз или понемногу в течение дня.",0,translated_en,tweet,ru,SMM4H_26_train,Lady asked what's difference between Venlafaxine tabs & m/r tabs. Told her it's a lot of happiness in one go or a little throughout the day.
en_15757,Бреберн облегчит опиоидную зависимость/боль в Северной Америке с помощью еженедельного бупренорфина Камуруса за 151 миллион долларов,0,translated_en,tweet,ru,SMM4H_26_train,Braeburn to provide relief for opioid dependence/pain in N America with Camurus' weekly buprenorphine for $151m
en_875,Пастилка для пизды. #illexplainlater,0,translated_en,tweet,ru,SMM4H_26_train,Cunt lozenge. #illexplainlater
en_12836,"биодизель, таблетки для рассасывания, растворение в ванне, с использованием бункера для спорофитов",0,translated_en,tweet,ru,SMM4H_26_train,biodiesel trouble lozenge dissolution thine tub utilizing sporophyte bunker
en_3974,"Палео-диета, но прием прозака, вроде как противоречит цели, верно?",0,translated_en,tweet,ru,SMM4H_26_train,"Eating Paleo but taking Prozac kinda defeats the purpose, right?"
en_11194,"@USER__________ @USER_______ зачем назначать фирменный препарат Авелокс, если дженерик левофлоксацина работает так же хорошо? Не для ACA, но имейте в виду..",0,translated_en,tweet,ru,SMM4H_26_train,"@USER__________ @USER_______ why prescribe brand Avelox when generic levofloxacin works just as well? Not for the ACA, but be cognisant of.."
en_4130,"я в магазине видеоигр, и здесь так много чуваков со своей мамой, как взрослые лысеющие мужчины, черт возьми, кто-нибудь, купите мне прозак",0,translated_en,tweet,ru,SMM4H_26_train,i'm at a videogame store and there's so many dudes here with their mom like full grown balding men god damn somebody get me a prozac
en_9268,"@USER________ @USER______ @USER______ может быть, с таким тренером у команды нет тех потрясений, которые у них были под леденцом?",0,translated_en,tweet,ru,SMM4H_26_train,@USER________ @USER______ @USER______ maybe with a coach like this the team doesn't have all the blowups they've had under lozenge boy?
en_10404,надо принести мне прозак,0,translated_en,tweet,ru,SMM4H_26_train,gotta get me some prozac
en_7985,@USER________ суждение о моем здравом уме Латуда и еще кое-что,0,translated_en,tweet,ru,SMM4H_26_train,@USER________ judgement of my sanity latuda and one more thing
en_6320,"Укол Хумира готов – надеюсь, он спасет жизнь",0,translated_en,tweet,ru,SMM4H_26_train,Humira shot done - hopefully a lifesaver
en_3230,@USER_________ @USER_______ Диклофенак по-прежнему продается без рецепта x,0,translated_en,tweet,ru,SMM4H_26_train,@USER_________ @USER_______ Diclofenac is still OTC x
en_10874,$SNY подчеркивает различия между Афреззой и Эксуберой $MNKD #sizematterspic.twitter.com/7aBof8TLqp,0,translated_en,tweet,ru,SMM4H_26_train,$SNY emphasizes differences btw Afrezza and Exubera $MNKD #sizematterspic.twitter.com/7aBof8TLqp
en_7227,внутривенно в вену вводят жидкий дарвоцет,0,translated_en,tweet,ru,SMM4H_26_train,iv in your vein feeding you liquid darvocet
en_9945,"Аранесп — одна из самых страшных вещей, с которыми я когда-либо сталкивался, по многим причинам...",0,translated_en,tweet,ru,SMM4H_26_train,Aranesp is one of the scariest things I've ever encounter for so many reasons...
en_7470,"Принимаю аспирин и паксил, он же Сьерра-Невада Торпедо, и красные конголезские мазки. Уже чувствую себя лучше.",0,translated_en,tweet,ru,SMM4H_26_train,Taking my aspirin and paxil aka Sierra Nevada Torpedo and Red Congolese dabs. Feeling better already.
en_5081,Делеция гена #рецептора глюкагона до и после экспериментального #диабета обнаруживает дифференциальную защиту от #гипергликемии #GCGR #GLP1 #инсулин #тамоксифен HTTPURL________________ HTTPURL________________,0,translated_en,tweet,ru,SMM4H_26_train,Deletion of the #glucagon receptor gene before and after experimental #diabetes reveals differential protection from #hyperglycemia #GCGR #GLP1 #insulin #tamoxifen HTTPURL________________ HTTPURL________________
en_9813,"Этанерцепт – одна из линий ТТТ для лечения РА. Это может вызвать реактивацию латентного туберкулеза, поэтому необходимо провести тест PPD.",0,translated_en,tweet,ru,SMM4H_26_train,"Etanercept is one of the lines of ttt for RA. It may cause reactivation of latent tuberculosis, So a PPD test would be essential."
en_17350,"@USER_________ Паксил? У меня все хорошо, спасибо, приятель.",0,translated_en,tweet,ru,SMM4H_26_train,@USER_________ Paxil? Am all good thanks pal.
en_5026,Так устал. Еще одна сцена. Сегодня вечером лунеста не нужна.,0,translated_en,tweet,ru,SMM4H_26_train,So tired. One more scene. Needn't a lunesta tonight.
en_4964,"После объяснения МОА липитора и метопролола моему пожилому пациенту: «Спасибо, дорогая, мне никто никогда ничего раньше не объяснял»",0,translated_en,tweet,ru,SMM4H_26_train,"After explaining MOA of lipitor and metoprolol to my elderly patient 'Thank you, hon, ain't no one never explained nothing to me before'"
en_9182,"@USER__________ рекомендует: паксил и/или каннабис + время. Побывал там, случается с каждым, кто не робот.",0,translated_en,tweet,ru,SMM4H_26_train,"@USER__________ recommended: paxil &amp;/or cannabis + time. been there, happens to every1 that is not a robot."
en_12562,"@USER___ Учитывая все судебные иски по поводу Гардасила, теперь это юридическая, а не медицинская проблема. История Vioxx развивалась аналогичным образом.",0,translated_en,tweet,ru,SMM4H_26_train,"@USER___ With all the Gardasil lawsuits, this is now a legal and not medical issue. The Vioxx story evolved in a similar fashion."
en_1689,"@USER___________ @USER______ @USER____ @USER_________ AD использует ADVAIR в качестве спасательного ингалятора. Это ее реквизит. Использует его 2, чтобы привлечь внимание. Повредить 2 легких",0,translated_en,tweet,ru,SMM4H_26_train,@USER___________ @USER______ @USER____ @USER_________ AD uses ADVAIR as rescue inhaler.It's her prop.Uses it 2 get attention.Damage 2 lungs
en_6388,забери детей от этого аддеролового дерьма! d-циклосерин может быть ответом #cogneuro,0,translated_en,tweet,ru,SMM4H_26_train,take the kids off that adderall crap! d-cycloserine could be the answer #cogneuro
en_15662,"#новости Zydus cadila получила одобрение USFDA на лекарство от гипертонии: вывести на рынок телмисартан в дозах 20, 40 и 80 мг #rt",0,translated_en,tweet,ru,SMM4H_26_train,"#news zydus cadila gets usfda nod for anti-hypertension drug: to market telmisartan in the strengths of 20 mg, 40 mg and 80 mg  #rt"
en_8874,"Сероквель - это весело. Только что рассказал папе о сне, который приснился мне прошлой ночью, где я была Ханной Монтаной и пел песню «Hoddown». Ржу не могу.",0,translated_en,tweet,ru,SMM4H_26_train,Seroquel is fun. Just told dad about the dream I had last night where I was Hannah Montana and I sung the hoedown throwdown. Lol.
