id,text,label,origin,type,language,split,text_original
en_9322,Jésus soit une pastille pour la gorge !!! #novoice,0,translated_en,tweet,fr,SMM4H_26_train,jesus be a throat lozenge!!! #novoice
en_14533,@USER________ J'ai une prescription de Trazodone et de Clonidine.  Choisissez votre poison.,0,translated_en,tweet,fr,SMM4H_26_train,@USER________  I have prescription Trazodone and Clonidine.  Pick your poison.
en_3433,je viens littéralement de regarder une publicité pour Januvia et tout cela concernait les effets secondaires de la mort pendant que les gens souriaient et riaient.,0,translated_en,tweet,fr,SMM4H_26_train,literally just watched a commercial for januvia and the entire thing was about side effects of death while people were smiling and laughing.
en_15993,Nous avons apprécié un excellent déjeuner au #nomicclubofwash avec #Christophercrane #ceoExelon Exelon vient d'acheter Pepco,0,translated_en,tweet,fr,SMM4H_26_train,Enjoyed a great lunch at #economicclubofwash featuring #Christophercrane #ceoExelon Exelon just bought pepco
en_17662,@USER____ miralax qu'est-ce que c'est aussi merci u rck,0,translated_en,tweet,fr,SMM4H_26_train,@USER____ miralax what is that also thank u u rck
en_12794,"La publicité sportive de Crestor est tellement stupide qu’elle fait monter ma tension artérielle. Coïncidence, je ne pense pas.",0,translated_en,tweet,fr,SMM4H_26_train,"The Crestor sports commercial is so stupid, it raises my blood pressure. Coincidence, I think not."
en_17559,Des étiquettes de fluoxétine avec mon nom dessus.,0,translated_en,tweet,fr,SMM4H_26_train,Fluoxetine labels with my name on them..
en_1900,"Harde RT @USER___ : :( ""@USER___ : Great Cipro a fait de la publicité pour mon entreprise auprès des soumissionnaires intéressés.""",0,translated_en,tweet,fr,SMM4H_26_train,Harde RT @USER___: :( “@USER___: Great cipro advertised my company for interested bidders.”
en_5540,"@USER__________ Si la douleur FM est vasculaire, la duloxétine est logique. La prégabaline ne devrait cependant pas agir sur la genèse vasculaire.  @USER_____ @USE",0,translated_en,tweet,fr,SMM4H_26_train,"@USER__________ If FM pain is vascular, duloxetine makes sense. Pregabalin shouldn't work on vascular genesis though.  @USER_____ @USE"
en_13348,#étude de recherche #médicament contre la polyarthrite rhumatoïde appelé citrate de tofacitinib stimule la croissance des cheveux chez les hommes #chauves --> les meilleures #BaldNews depuis des décennies !!! :P,0,translated_en,tweet,fr,SMM4H_26_train,#researchstudy #drug for rheumatoid arthritis called tofacitinib citrate spurs hair growth in #bald men --> best #BaldNews in decades !!! :P
en_8537,@USER__________ @USER_______ @USER___________ . Les documents déposés par Pfizer auprès de la SEC suggèrent que le fiasco d'Exubera lui a coûté environ 6 milliards de dollars.,0,translated_en,tweet,fr,SMM4H_26_train,@USER__________ @USER_______ @USER___________ . Pfizer's SEC filings suggested the Exubera fiasco cost it about $6 billion.
en_12357,à la maison... ça m'apprendra à oublier une dose de venlafaxine. merci nhs pour votre exercice de réduction des coûts.,0,translated_en,tweet,fr,SMM4H_26_train,off home... that'll teach me to miss a venlafaxine dose. thanks nhs for your cost cutting exercise.
en_17074,"@USER_______ J'utilisais Zelnorm quand j'étais plus jeune pour le syndrome du bol irritable, mais ils ont retiré le produit du marché ! Mdr",0,translated_en,tweet,fr,SMM4H_26_train,@USER_______ I was using Zelnorm when I was younger for irritable bowl sydrome but they took the thing off the market! Lol
en_387,Qui est Peter Cipro !?!?,0,translated_en,tweet,fr,SMM4H_26_train,Who is Peter Cipro!?!?
en_151,"tout à coup, mon esprit est rempli de rofécoxib ..vioxx, un tel nerd drokygeekynerd n'a pas beaucoup de sens @USER___________ @USER__",0,translated_en,tweet,fr,SMM4H_26_train,suddenly my mind is filled w/ rofecoxib ..vioxx   such a nerd drokygeekynerd doesnt make much sense @USER___________ @USER__
en_4927,@USER_____ dans mon travail... je n'ai jamais entendu de bonnes choses à propos de wellbutrin. je vois que plus de cymbalta sont utilisées. tu n'es pas sur un combo ?,0,translated_en,tweet,fr,SMM4H_26_train,@USER_____ in my work... i've never heard good things about wellbutrin. i see more cymbalta being used. you're not on a combo?
en_7978,Je viens de réaliser que j'ai accidentellement soigné mon rhume des foins avec du lopéramide plutôt qu'avec de la loratadine ces quinze derniers jours ! grrrr !,0,translated_en,tweet,fr,SMM4H_26_train,just realised have been accidentally self-medicating my hay-fever with loperamide rather than loratadine for last fortnight! grrrrr!
en_6774,je ne pense pas que mon paxil fonctionne aujourd'hui. Je devrais rester à l'intérieur pour ne plus tuer. ;),0,translated_en,tweet,fr,SMM4H_26_train,i don't think my paxil is working today. should stay inside so i don't kill again. ;)
en_10106,le seul antibiotique fluoroquinolone qui ne nécessite pas d'ajustement rénal est la moxifloxacine,0,translated_en,tweet,fr,SMM4H_26_train,the only fluoroquinolone antibiotic that not need to renal adjustment is   moxifloxacin
en_11943,@USER_______ mdr j'étais comme allez Dominic 👏... Antara était là mais elle a dû partir plus tôt,0,translated_en,tweet,fr,SMM4H_26_train,@USER_______ lol i was like go dominic 👏... antara was there but she had to leave early
en_3621,@USER____ *s'éclaircit la gorge* Debbie vient de heurter le mur Elle n'a jamais tout eu Un Prozac par jour Son mari est CPA Ses rêves se sont évanouis.....,0,translated_en,tweet,fr,SMM4H_26_train,@USER____ *clears throat* Debbie just hit the wall She never had it all One Prozac a day Husband's a CPA Her dreams went out.....
en_14111,@USER___ antara facteur pat/thomas et amis,0,translated_en,tweet,fr,SMM4H_26_train,@USER___ antara postman pat/thomas and friends
en_1313,@USER________ as-tu dû venir d'enbrel ? X,0,translated_en,tweet,fr,SMM4H_26_train,@USER________ did you have to come of enbrel? X
en_15751,"""@USER_____ : ""@USER______ : je vais aller prendre une douche, j'espère que je tombe et amp; noyer d'une manière ou d'une autre ""la cymbalta peut aider.""",0,translated_en,tweet,fr,SMM4H_26_train,"“@USER_____: ""@USER______: gonna go take a shower, hopefully i fall &amp; somehow drown"" cymbalta can help.”"
en_5448,"@USER___ la plupart des enfants de l'école maternelle de ma fille en sont atteints. Tamiflu épuisé en #stl. Les mamans disent que ça n'aide pas, quelque chose à propos d'un mauvais brin",0,translated_en,tweet,fr,SMM4H_26_train,"@USER___ most of the kids at my daughter's preschool have it. Tamiflu depleated in #stl. Moms say doesn't help, something about wrong strand"
en_6029,"@USER_____ certains jours, le lamictal est pire que les convulsions.",0,translated_en,tweet,fr,SMM4H_26_train,@USER_____ some days the lamictal is worse than seizures.
en_6723,"Dans les années 60, les gens prenaient de l'acide pour rendre le monde bizarre. Maintenant, le monde est bizarre, les gens prennent du prozac pour le rendre normal.",0,translated_en,tweet,fr,SMM4H_26_train,"In the 60's people took acid to make the world weird. Now the world is weird, people take prozac to make it normal."
en_2810,vieux garçon déf. keanu métoprolol wah grumeleux cryptogéniquebullion pourquoi bruce lee hypothèque à l'ancienne le mad tea party chandler faiblir,0,translated_en,tweet,fr,SMM4H_26_train,oldboy def. keanu metoprolol wah lumpy cryptogenicbullion why did bruce lee mortgage old-fashioned the mad tea party chandler falter
en_4923,"Je peux raconter les semestres parce que je n'ai pas de revitalisant, pas d'élastiques à cheveux, pas de fond de teint, pas d'eye-liner, pas d'addition et pas d'argent.",0,translated_en,tweet,fr,SMM4H_26_train,"I can tell the semesters over because I have no no conditioner, no hair ties, no foundation, no eyeliner, no adderall and no money"
en_12503,@USER_______ Je suis surpris que les ventes d'apixaban aient été si lentes.,0,translated_en,tweet,fr,SMM4H_26_train,@USER_______ I'm surprised that apixaban sales have been so slow.
en_16390,Crown Royal est la même chose que Miralax,0,translated_en,tweet,fr,SMM4H_26_train,Crown Royal is the same thing as Miralax
en_5512,@USER______ et paroxetine maintenant qu'ils ne l'étaient alors.,0,translated_en,tweet,fr,SMM4H_26_train,@USER______ and paroxetine now than theyh were then.
en_3207,Cet éliquis de médecine ressemble à un nom vraiment vulgaire,0,translated_en,tweet,fr,SMM4H_26_train,that medicine eliquis sounds like some really hood name
en_11937,"#rheum Une nouvelle étude révèle que même chez les patients à faible CRP, le 14-3-3eta prédit la réponse à des traitements comme Humira & Marks...HTTPURL_______________",0,translated_en,tweet,fr,SMM4H_26_train,"#rheum New study finds even in low-CRP patients, 14-3-3eta predicts response to treatments like Humira & marks...HTTPURL_______________"
en_6223,"Pleins feux MISE À JOUR 3-AstraZeneca vante son indépendance alors que le médicament Nexium continue de donner : LONDRES, 6 novembre (Reuters) - AstraZeneca, qui a vu...",0,translated_en,tweet,fr,SMM4H_26_train,"spotlight UPDATE 3-AstraZeneca touts independence as Nexium drug keeps on giving: LONDON, Nov 6 (Reuters) - AstraZeneca, which saw of..."
en_3486,@USER____ tu veux une de mes cymbalta ?,0,translated_en,tweet,fr,SMM4H_26_train,@USER____ want some of my cymbalta?
en_1002,Les revues #PittMPNC Cochrane révèlent que les OCP sont supérieurs à la metformine dans le traitement des règles irrégulières chez les femmes atteintes du SOPK,0,translated_en,tweet,fr,SMM4H_26_train,#PittMPNC Cochrane reviews find OCPs to be superior to metformin in treating menstrual irregularly in women with PCOS
en_15444,la publicité pour la cymbalta est tellement déprimante,0,translated_en,tweet,fr,SMM4H_26_train,the cymbalta commercial is so depressing
en_2193,"Plusieurs heures après l'ingestion, une combinaison (prescrite) de Cymbalta et de Valium s'associe pour provoquer un effet sédatif assez important.",0,translated_en,tweet,fr,SMM4H_26_train,"Several hours after ingestion, a combination (prescribed) of Cymbalta and Valium come together to bring about quite a heavy sedative effect."
en_7642,Euh oh ! Humira n'est pas un leader ? Vos pensées ? #ÉquipeHumira #BetheBossCanada,0,translated_en,tweet,fr,SMM4H_26_train,Uh oh! Humira is not a leader? Your thoughts? #TeamHumira #BetheBossCanada
en_10905,@USER______ présentant nos données montrant des améliorations des hormones et du nombre total de Soren mobiles chez les patients prenant de l'anastrozole. Super travail ! HTTPURL________________,0,translated_en,tweet,fr,SMM4H_26_train,@USER______ presenting our data showing improvs in hormones and total motile Soren counts in patients taking anastrozole. Great job! HTTPURL________________
en_13130,"Après une tumorectomie, quatre cycles de chimiothérapie, 30 jours de radiothérapie et cinq ans de tamoxifène, un ancien patient atteint d'un #cancer fonde une famille. HTTPURL________________",0,translated_en,tweet,fr,SMM4H_26_train,"After a lumpectomy, four rounds of chemotherapy, 30 days of radiation and five years of tamoxifen, a former #cancer patient starts a family. HTTPURL________________"
en_10479,adomah a la merde.... 2 imodium et mets-le sur le terrain !!,0,translated_en,tweet,fr,SMM4H_26_train,adomah has the shits.... 2 imodium and get him on the pitch!!
en_994,Les #patients de #Crohn qui dépendent de #produits biologiques comme #Humira PEUVENT être BIEN. Considérez-moi simplement comme le « Conte d'avertissement ». #Abbott doit AMÉLIORER son #médicament.,0,translated_en,tweet,fr,SMM4H_26_train,"#Crohns #patients relying on #Biologics like #Humira CAN b FINE. Just see me as the ""Cautionary Tale."" #Abbott must IMPROVE its #drug."
en_11948,"#pauladeentoday Matt lui a fait du bien en lui faisant confirmer qu'elle l'avait dit une fois. #victoza quand elle a été payée, puis elle a annoncé le diabète #cash",0,translated_en,tweet,fr,SMM4H_26_train,"#pauladeentoday Matt got her good by making her confirm she said it once. #victoza when she was paid, then she announced diabetes #cash"
en_2588,Kamagra est un médicament destiné à traiter la dysfonction érectile chez les hommes. c'est une version analogique du viagra ou du citrate de sildénafil. HTTPURL_______________,0,translated_en,tweet,fr,SMM4H_26_train,kamagra is a medication to treat erectile dysfunction in men. this an analog version of viagra or sildenafil citrate. HTTPURL_______________
en_8186,un parfum effronté d'albutérol et des nuances franches de crème sure sont incorporés dans le pinot noir 2012 des vignobles siriani bros. #attendre,0,translated_en,tweet,fr,SMM4H_26_train,a brazen albuterol perfume and outspoken sour cream undertones are incorporated in the 2012 pinot noir from siriani bros vineyards. #expect
en_2958,@USER______ @USER_______ vraiment désolé d'avoir raté l'int de thalidomide avec David Mason combien de temps l'émission sera-t-elle disponible sur le site ?,0,translated_en,tweet,fr,SMM4H_26_train,@USER______ @USER_______ very sorry to have missed the thalidomide int with david mason how long will the show be available on the website?
en_8056,Combo caféine et nicotine avec une pointe de THC :),0,translated_en,tweet,fr,SMM4H_26_train,Caffeine and nicotine combo with a hint of THC :)
en_4894,"Déjeuner, papier à cigarette et pilules Tamiflu apportés au travail par des entrepreneurs en grippe aviaire à la ferme de canards de l'East Yorkshirepic.twitter.com/PXTxY1b1GN",0,translated_en,tweet,fr,SMM4H_26_train,"Lunch, cigarette papers and Tamiflu pills brought to work by bird flu contractors at East Yorkshire duck farmpic.twitter.com/PXTxY1b1GN"
en_685,"et si ça ne marche pas d'ici la fin de l'année, je finirai probablement par devoir me faire des injections d'enbrel, ouais, des aiguilles #ihateneedles",0,translated_en,tweet,fr,SMM4H_26_train,and if it's not working by the end of the year i'll probably end up having to get enbrel injections yay needles #ihateneedles
en_5748,seroquel est parfois une garce,0,translated_en,tweet,fr,SMM4H_26_train,seroquel is a bitch at times
en_9903,"Vous regarder mourir de faim Avec une intraveineuse dans vos veines, vous nourrir avec du Darvocet liquide Vous pomper plein de drogues. Retirez les bouchons",0,translated_en,tweet,fr,SMM4H_26_train,"Watching you starve to death With an IV in your veins, feeding you liquid Darvocet Pumping you full of drugs.Pull the plugs"
en_6500,Sandoz lance la première version générique du Velcade (bortézomib) de Janssen-Cilag au Brésil,0,translated_en,tweet,fr,SMM4H_26_train,Sandoz launches the first generic version of Janssen-Cilag's Velcade (bortezomib) in Brazil
en_4407,"rt @USER______ : @USER________ apparemment, la trazodone peut provoquer des érections douloureuses qui durent des heures, donc je ferais attention à cela",0,translated_en,tweet,fr,SMM4H_26_train,rt @USER______: @USER________ apparantly trazodone can cause painful erections that last for hours so i would watch out for that
en_14254,tu te souviens de ce mois où j'ai agi comme si je jouais dans une publicité pour cymbalta ? comportement tout à fait normal si j'étais un #chathouse. #mai2013,0,translated_en,tweet,fr,SMM4H_26_train,remember that month where i acted like i was starring in a cymbalta ad? totally normal behavior if i were a #housecat. #may2013
en_15611,Donne un exemple de libération de Sildénafil à partir de comprimés ODT. Le goût de la caféine était bien masqué par les langues électroniques et les panels de goût.,0,translated_en,tweet,fr,SMM4H_26_train,Gives example of Sildenafil release from ODT tablets. Caffeine was taste masked well per e-tongues and taste panels.
en_5963,"@USER________ @USER___ 1. adderall, 2. vyvanse, 3. (1.) xr 4. concerta 5. ritalin 6. café 7. plus de café 8. combo (1.)+ (6.) 9. tous ?",0,translated_en,tweet,fr,SMM4H_26_train,"@USER________ @USER___ 1. adderall, 2. vyvanse, 3. (1.) xr 4. concerta 5. ritalin 6. coffee 7. more coffee  8. combo (1.)+ (6.) 9. all?"
en_12094,"@USER___ D'accord ! Avant de décharger avec un script pour xarelto et al, demandez toujours au #SocialWorker de vérifier la couverture.",0,translated_en,tweet,fr,SMM4H_26_train,"@USER___ Agree! Before discharge with a script for xarelto et al, always ask #SocialWorker to check coverage."
en_12996,cela fait que la formation manuelle de travail rend directement un gros bonnet démobilisé entrant dans un étalon de distribution de pastilles préterit...,0,translated_en,tweet,fr,SMM4H_26_train,that does working manual training render straight a bigwig demobilize entering a preterit lozenge dispense stud...
en_1734,"Je lui pardonne pour ce truc de Boniva, je suppose",0,translated_en,tweet,fr,SMM4H_26_train,I forgive her for that Boniva stuff I guess
en_17302,"Monsieur, sortez votre nicotine de ma chambre",0,translated_en,tweet,fr,SMM4H_26_train,Sir get ur nicotine out of my room
en_7644,"Qui commande Aciphex pour un chien ? Les gens avaient trop d'argent, 390,00 $ pour le numéro 30 et n'ont pas sourcillé LOL",0,translated_en,tweet,fr,SMM4H_26_train,Who orders Aciphex for a dog? Ppl w a too much money issue $390.00 for #30 & didn't batt an eyelash LOL
en_5733,je ne peux plus dormir. quelqu'un m'appelle lunesta,0,translated_en,tweet,fr,SMM4H_26_train,i can't sleep again. someone get me lunesta
en_10509,@USER__ Sous metformine @USER______ #VoteSuperfruit,0,translated_en,tweet,fr,SMM4H_26_train,@USER__ On metformin @USER______ #VoteSuperfruit
en_13944,J'ai pris mon trazodone alors à plus tard,0,translated_en,tweet,fr,SMM4H_26_train,Took my trazodone so see you later
en_16781,"La dépression fait mal, Cymbalta peut vous tuer",0,translated_en,tweet,fr,SMM4H_26_train,Depression hurts cymbalta can kill you
en_11145,les injections de diclofénac sont le patron 💃💃💃,0,translated_en,tweet,fr,SMM4H_26_train,diclofenac injections are boss 💃💃💃
en_452,Commercial : Ne prenez pas Victoza si vous êtes allergique à Victoza. #BonConseilDeSécurité,0,translated_en,tweet,fr,SMM4H_26_train,Commercial: Do not take Victoza if you are allergic to Victoza. #GoodSafetyTip
en_4178,j'espère que la pharmacie a remplacé mon paxil par du cyanure et que je meurs,0,translated_en,tweet,fr,SMM4H_26_train,i hope the pharmacy replaced my paxil with cyanide and i die
en_17604,"@USER________ @USER_________ jake tu as tort mdr. vyvanse a un ester de lysine sur l'amphétamine, votre corps doit donc cliver la lysine b4",0,translated_en,tweet,fr,SMM4H_26_train,@USER________ @USER_________ jake you're wrong lol. vyvanse has a lysine ester on the amphetamine so your body has to cleave the lysine b4
en_16030,"Bon sang, je dois maintenant aller au magasin de fracturation hydraulique 2 pour obtenir une réponse à la question, méfiez-vous, je n'ai pas pu remplir mon Prozac pendant 4 jours !!!!!",0,translated_en,tweet,fr,SMM4H_26_train,Damn it now gotta go down to fracking store 2 get question answered beware couldn't get my Prozac filled 4 couple of days!!!!!
en_17797,veuillez tracer un trait de crayon droit à travers la pastille' #lozenge #catstests #germanguy #bussy @USER_____ @USER_________,0,translated_en,tweet,fr,SMM4H_26_train,please put a straight pencil line through the lozenge' #lozenge #catstests #germanguy #bussy @USER_____ @USER_________
en_14243,"Je viens de vomir, et le goût du cipro est le goût le plus dégoûtant qui soit. Pui",0,translated_en,tweet,fr,SMM4H_26_train,"Just vomited , and the taste and of the cipro is the most disgusting taste ever. Pui"
en_6146,L'ITI doit cesser d'embaucher des enseignants qui ont déjà pris leur retraite pour occuper celui-ci... je suis en overdose de vyvanse en essayant de rester éveillé,0,translated_en,tweet,fr,SMM4H_26_train,ITI needs to quit hiring teachers that have already retired from one job to take this one... imma overdose on vyvanse trying to stay awake
en_2598,"Le dénosumab (Xgeva), le bevacizumab (Avastin), le sunitinib (Sutent) sont liés à l'ostéonécrose de la mâchoire. #ONJ #denosumab #Avastin #Sutent",0,translated_en,tweet,fr,SMM4H_26_train,"Denosumab (Xgeva), Bevacizumab (Avastin), Sunitinib (Sutent) are linked to Osteonecrosis of the Jaw. #ONJ #denosumab #Avastin #Sutent"
en_1512,@USER_____ profitez d'Urslf Antara ☺ @USER___________,0,translated_en,tweet,fr,SMM4H_26_train,@USER_____ enjoy urslf antara ☺ @USER___________
en_16375,xarelto comment vas-tu,0,translated_en,tweet,fr,SMM4H_26_train,xarelto how are you
en_7152,"@USER_______, c'est vraiment rare de ressentir cela avec la quétiapine - j'obtiens tous les effets secondaires étranges :(",0,translated_en,tweet,fr,SMM4H_26_train,@USER_______ it's really rare to experience that on quetiapine- i get all the strange side effects :(
en_47,Les espèces végétales généralement menacées sont très négligées et l'équipe @USER__________ est heureuse de travailler sur les espèces de Taxus menacées. #JournéedesEspècesEndangered HTTPURL________________,0,translated_en,tweet,fr,SMM4H_26_train,Generally endangered plant species are much overlooked and @USER__________ team is happy to work on endangered Taxus species. #EndangeredSpeciesDay HTTPURL________________
en_11846,La trazadone peut faire des merveilles.,0,translated_en,tweet,fr,SMM4H_26_train,Trazadone can do wonders.
en_371,JUSTE MAINTENANT : Alembic Pharma obtient l’approbation de l’USFDA pour les comprimés de Telmisartan,0,translated_en,tweet,fr,SMM4H_26_train,JUST NOW: Alembic Pharma gets USFDA approval for Telmisartan tablets
en_7847,"Depuis que j'ai 40 ans, je passe une mammographie.  22/08/17 On m'a diagnostiqué un cancer de stade 1A. 22/09/17 J'ai subi une tumorectomie au sein gauche. 30/10/17- 21 traitements de radiation. Je prends du Tamoxifène TOUS LES JOURS. Je suis à la salle de sport, je mange Bio et je vis ma vie ! PUTAIN DE CANCER",0,translated_en,tweet,fr,SMM4H_26_train,"Since I was 40 yrs old I've gotten a mammogram.  8/22/17 I was diagnosed with stage 1A Cancer. 9/22/17 I had a Lumpectomy on my left breast. 10/30/17- 21 treatments of Radiation. I take Tamoxifen EVERY DAY. I'm in the gym, I eat Organic and I am living my life! FUCK CANCER"
en_11559,"quoi de neuf, l'insomnie ? il est un peu trop tard pour prendre une trazodone maintenant... #fuck #whatissleep",0,translated_en,tweet,fr,SMM4H_26_train,what's up insomnia? it's a little too late to take a trazodone now... #fuck #whatissleep
en_9807,je sors me promener sur lunesta #classicrockdiagnoses,0,translated_en,tweet,fr,SMM4H_26_train,i go out walking on lunesta #classicrockdiagnoses
en_9275,"""@USER___________ : adderall m'a demandé d'utiliser des ciseaux pour tondre ma pelouse."" @USER______ ou votre pinceau😂",0,translated_en,tweet,fr,SMM4H_26_train,“@USER___________: adderall had me using scissors to cut my lawn.” @USER______ or your paint brush😂
en_6427,Adam et Juliana me quittent pour 43 jours 😫😭 emmène-moi avec toiuuu !  j'ai besoin de cymbalta 💊💊#depressionhurts,0,translated_en,tweet,fr,SMM4H_26_train,adam and juliana are leaving me for 43 days 😫😭 take me with youuuu!  i need cymbalta 💊💊#depressionhurts
en_14464,l'hôtel le Meridia #latakia n'aura aucune chance face aux barils d'explosifs d'Assad et à l'armée #syriapic.twitter.com/71U8IGDrOY,0,translated_en,tweet,fr,SMM4H_26_train,le meridia hotel #latakia wont stand a chance from assad barrel bombs and army    #syriapic.twitter.com/71U8IGDrOY
en_14552,@USE Mère Nature a besoin d'un Prozac. Ces pauvres gens ont besoin d’une pause.,0,translated_en,tweet,fr,SMM4H_26_train,@USE Mother Nature needs a Prozac. Those poor people need a break.
en_4131,"ne laisse jamais ta mère plaisanter sur les publicités contre la dépression, elle insistera sur le fait que latuda n'est qu'une pilule française contre les pets #lovememum",0,translated_en,tweet,fr,SMM4H_26_train,"never let your mom joke about depression ads, she'll insist that latuda is just a french fart pill #lovememum"
en_2566,"4 types de médicaments, 2 types de pastilles, une cuillerée de miel et maintenant de la glace. Y a-t-il d'autres remèdes contre la toux ?",0,translated_en,tweet,fr,SMM4H_26_train,"4 types of medicine, 2 types of lozenge, spoonful of honey and now ice. Any other cough remedies?"
en_2634,"@USER_________ ""La fluoxétine (Prozac) est le seul médicament approuvé par la Food and Drug Administration (FDA) des États-Unis pour traiter la boulimie""",0,translated_en,tweet,fr,SMM4H_26_train,"@USER_________ ""fluoxetine (Prozac), is the only medication approved by the U.S. Food and Drug Administration (FDA) for treating bulimia"""
en_15464,"@USER__________ ... cela pourrait signifier que je me défonce à nouveau. Mais j'ai un supplément de quétiapine que je peux prendre, juste au cas où.",0,translated_en,tweet,fr,SMM4H_26_train,"@USER__________ ...could mean I'm going high again. But I have extra quetiapine I can take, just in case."
en_817,Pensez-vous que vos symptômes de marche se sont améliorés depuis le début de Tysabri ? Combien de perfusions a-t-il fallu avant que vous vous sentiez mieux ??,0,translated_en,tweet,fr,SMM4H_26_train,Do you think your walking symptoms have improved since starting Tysabri ? How many infusions did it take before you felt better ??
en_10521,Lady a demandé quelle est la différence entre les comprimés de Venlafaxine et les comprimés m/r. Je lui ai dit que c'était beaucoup de bonheur d'un seul coup ou un peu tout au long de la journée.,0,translated_en,tweet,fr,SMM4H_26_train,Lady asked what's difference between Venlafaxine tabs & m/r tabs. Told her it's a lot of happiness in one go or a little throughout the day.
en_15757,Braeburn va soulager la dépendance et la douleur aux opioïdes en Amérique du Nord grâce à la buprénorphine hebdomadaire de Camurus pour 151 millions de dollars,0,translated_en,tweet,fr,SMM4H_26_train,Braeburn to provide relief for opioid dependence/pain in N America with Camurus' weekly buprenorphine for $151m
en_875,Pastille pour chatte. #illexplainplustard,0,translated_en,tweet,fr,SMM4H_26_train,Cunt lozenge. #illexplainlater
en_12836,problème de biodiesel dissolution des pastilles dans votre cuve utilisant un bunker de sporophytes,0,translated_en,tweet,fr,SMM4H_26_train,biodiesel trouble lozenge dissolution thine tub utilizing sporophyte bunker
en_3974,"Manger du Paléo mais prendre du Prozac va un peu à l’encontre de l’objectif, n’est-ce pas ?",0,translated_en,tweet,fr,SMM4H_26_train,"Eating Paleo but taking Prozac kinda defeats the purpose, right?"
en_11194,"@USER__________ @USER_______ pourquoi prescrire la marque Avelox alors que la lévofloxacine générique fonctionne tout aussi bien ? Pas pour l'ACA, mais soyez conscient de...",0,translated_en,tweet,fr,SMM4H_26_train,"@USER__________ @USER_______ why prescribe brand Avelox when generic levofloxacin works just as well? Not for the ACA, but be cognisant of.."
en_4130,"je suis dans un magasin de jeux vidéo et il y a tellement de mecs ici avec leur mère comme des hommes chauves adultes, bon sang, que quelqu'un me donne un prozac",0,translated_en,tweet,fr,SMM4H_26_train,i'm at a videogame store and there's so many dudes here with their mom like full grown balding men god damn somebody get me a prozac
en_9268,"@USER________ @USER______ @USER______ peut-être qu'avec un entraîneur comme celui-ci, l'équipe n'a pas toutes les explosions qu'elle a eues sous Losange Boy ?",0,translated_en,tweet,fr,SMM4H_26_train,@USER________ @USER______ @USER______ maybe with a coach like this the team doesn't have all the blowups they've had under lozenge boy?
en_10404,je dois m'apporter du prozac,0,translated_en,tweet,fr,SMM4H_26_train,gotta get me some prozac
en_7985,@USER________ jugement de ma santé mentale latuda et encore une chose,0,translated_en,tweet,fr,SMM4H_26_train,@USER________ judgement of my sanity latuda and one more thing
en_6320,"Prise de vue d'Humira terminée - espérons-le, une bouée de sauvetage",0,translated_en,tweet,fr,SMM4H_26_train,Humira shot done - hopefully a lifesaver
en_3230,@USER_________ @USER_______ Le diclofénac est toujours en vente libre x,0,translated_en,tweet,fr,SMM4H_26_train,@USER_________ @USER_______ Diclofenac is still OTC x
en_10874,$SNY souligne les différences entre Afrezza et Exubera $MNKD #sizematterspic.twitter.com/7aBof8TLqp,0,translated_en,tweet,fr,SMM4H_26_train,$SNY emphasizes differences btw Afrezza and Exubera $MNKD #sizematterspic.twitter.com/7aBof8TLqp
en_7227,"iv dans votre veine, vous nourrissant de darvocet liquide",0,translated_en,tweet,fr,SMM4H_26_train,iv in your vein feeding you liquid darvocet
en_9945,Aranesp est l'une des choses les plus effrayantes que j'ai jamais rencontrées pour de nombreuses raisons...,0,translated_en,tweet,fr,SMM4H_26_train,Aranesp is one of the scariest things I've ever encounter for so many reasons...
en_7470,"Je prends mon aspirine et mon paxil, alias Sierra Nevada Torpedo et mes tampons Red Congolais. Je me sens déjà mieux.",0,translated_en,tweet,fr,SMM4H_26_train,Taking my aspirin and paxil aka Sierra Nevada Torpedo and Red Congolese dabs. Feeling better already.
en_5081,La suppression du gène du récepteur du #glucagon avant et après le #diabète expérimental révèle une protection différentielle contre l'#hyperglycémie #GCGR #GLP1 #insuline #tamoxifène HTTPURL________________ HTTPURL________________,0,translated_en,tweet,fr,SMM4H_26_train,Deletion of the #glucagon receptor gene before and after experimental #diabetes reveals differential protection from #hyperglycemia #GCGR #GLP1 #insulin #tamoxifen HTTPURL________________ HTTPURL________________
en_9813,L'étanercept est l'une des gammes de ttt pour la PR. Cela peut provoquer la réactivation d’une tuberculose latente. Un test PPD serait donc indispensable.,0,translated_en,tweet,fr,SMM4H_26_train,"Etanercept is one of the lines of ttt for RA. It may cause reactivation of latent tuberculosis, So a PPD test would be essential."
en_17350,"@USER_________ Paxil ? Tout va bien, merci mon pote.",0,translated_en,tweet,fr,SMM4H_26_train,@USER_________ Paxil? Am all good thanks pal.
en_5026,Tellement fatigué. Encore une scène. Pas besoin de lunesta ce soir.,0,translated_en,tweet,fr,SMM4H_26_train,So tired. One more scene. Needn't a lunesta tonight.
en_4964,"Après avoir expliqué le mode d'action du lipitor et du métoprolol à mon patient âgé, ""Merci, chérie, personne ne m'a jamais rien expliqué auparavant"".",0,translated_en,tweet,fr,SMM4H_26_train,"After explaining MOA of lipitor and metoprolol to my elderly patient 'Thank you, hon, ain't no one never explained nothing to me before'"
