id,text,label,origin,type,language,split,text_original
en_4117,"Okay, dieses Metoprolol ist kein Spiel. Abgesehen von den gelegentlichen Brustschmerzen beim Atmen geht es mir gut. ?",1,translated_en,tweet,de,SMM4H_26_train,"okay, this metoprolol is not a game. aside from the occasional chest pain when i breathe, i'm fine. ?"
en_13050,"@USER_____ Ich hatte einen Gentest auf Tysabri, ich schätze, es kann eine tödliche Gehirnstörung verursachen. Meine Chancen sind gering. Aber dieser Mist ist gruselig.",1,translated_en,tweet,de,SMM4H_26_train,@USER_____ i had a gene test for tysabri i guess it can cause a fatal brain disorder. my chances are low.. but that crap is creepy.
en_7747,"@USER_____ @USER_____ Amil ist nicht so schlecht, Paxil macht alles langsam und Haldol ist in Ordnung, und Haldol ... ich weiß nicht, wie ich erklären soll, was es bewirkt",1,translated_en,tweet,de,SMM4H_26_train,"@USER_____ @USER_____ amil isnt so bad, paxil makes everything slow and haldol is ok, and haldol  .. i dunno how to explain what it does"
en_616,@USER_____ Nimmst du den Effexor?,0,translated_en,tweet,de,SMM4H_26_train,@USER_____ r u taking the effexor?
en_17309,Ist eine Hormontherapie eine sinnvolle Alternative zur Chemotherapie für Frauen mit Brustkrebs? HTTPURL________________,0,translated_en,tweet,de,SMM4H_26_train,Is hormone therapy a viable alternative to chemotherapy for women with breast cancer? HTTPURL________________
en_6432,"Ich habe mein Flovent nicht genommen, daher kann es sein, dass ich einen Asthmaanfall bekomme oder auch nicht. Ups",0,translated_en,tweet,de,SMM4H_26_train,haven't been taking my flovent so i may or may not have an asthma attack oops
en_13064,"Daher sendet dieses Humira-Hilfsprogramm sogar eine RN *zu Ihnen nach Hause*, um Ihnen bei der ersten Injektion zu helfen. Heiliger Mist.",0,translated_en,tweet,de,SMM4H_26_train,"so, this humira assistance program will even send an rn *to your house* to help you do the first injection. holy crap."
en_9322,Jesus sei ein Halsbonbon!!! #novoice,0,translated_en,tweet,de,SMM4H_26_train,jesus be a throat lozenge!!! #novoice
en_14533,@USER________ Ich habe ein Rezept für Trazodon und Clonidin.  Wähle dein Gift.,0,translated_en,tweet,de,SMM4H_26_train,@USER________  I have prescription Trazodone and Clonidine.  Pick your poison.
en_3433,"Ich habe gerade einen Werbespot für Januvia gesehen und die ganze Sache drehte sich um die Nebenwirkungen des Todes, während die Leute lächelten und lachten.",0,translated_en,tweet,de,SMM4H_26_train,literally just watched a commercial for januvia and the entire thing was about side effects of death while people were smiling and laughing.
en_15993,Ich habe ein tolles Mittagessen im #economicclubofwash mit #Christophercrane #ceoExelon genossen. Exelon hat gerade Pepco gekauft,0,translated_en,tweet,de,SMM4H_26_train,Enjoyed a great lunch at #economicclubofwash featuring #Christophercrane #ceoExelon Exelon just bought pepco
en_17662,"@USER____ miralax, was ist das? Vielen Dank auch",0,translated_en,tweet,de,SMM4H_26_train,@USER____ miralax what is that also thank u u rck
en_12794,"Der Crestor-Sportwerbespot ist so dumm, dass er meinen Blutdruck in die Höhe treibt. Zufall, glaube ich nicht.",0,translated_en,tweet,de,SMM4H_26_train,"The Crestor sports commercial is so stupid, it raises my blood pressure. Coincidence, I think not."
en_17559,Fluoxetin-Etiketten mit meinem Namen darauf.,0,translated_en,tweet,de,SMM4H_26_train,Fluoxetine labels with my name on them..
en_1900,Harde RT @USER___: :( „@USER___: Tolles Cipro hat mein Unternehmen für interessierte Bieter beworben.“,0,translated_en,tweet,de,SMM4H_26_train,Harde RT @USER___: :( “@USER___: Great cipro advertised my company for interested bidders.”
en_5540,"@USER__________ Wenn FM-Schmerzen vaskulärer Natur sind, ist Duloxetin sinnvoll. Pregabalin sollte jedoch nicht auf die Gefäßentstehung wirken.  @USER_____ @USE",0,translated_en,tweet,de,SMM4H_26_train,"@USER__________ If FM pain is vascular, duloxetine makes sense. Pregabalin shouldn't work on vascular genesis though.  @USER_____ @USE"
en_13348,#Forschungsstudie #Medikament gegen rheumatoide Arthritis namens Tofacitinibcitrat kurbelt das Haarwachstum bei #glatzköpfigen Männern an --> beste #GlatzeNews seit Jahrzehnten !!! :P,0,translated_en,tweet,de,SMM4H_26_train,#researchstudy #drug for rheumatoid arthritis called tofacitinib citrate spurs hair growth in #bald men --> best #BaldNews in decades !!! :P
en_8537,"@USER__________ @USER_______ @USER___________ . Aus den SEC-Unterlagen von Pfizer geht hervor, dass das Exubera-Fiasko das Unternehmen etwa 6 Milliarden US-Dollar gekostet hat.",0,translated_en,tweet,de,SMM4H_26_train,@USER__________ @USER_______ @USER___________ . Pfizer's SEC filings suggested the Exubera fiasco cost it about $6 billion.
en_12357,"weg von zu Hause... das wird mir beibringen, eine Venlafaxin-Dosis zu verpassen. Vielen Dank, NHS, für Ihre Kostensenkungsmaßnahme.",0,translated_en,tweet,de,SMM4H_26_train,off home... that'll teach me to miss a venlafaxine dose. thanks nhs for your cost cutting exercise.
en_17074,"@USER_______ Als ich jünger war, habe ich Zelnorm wegen des Reizdarmsyndroms verwendet, aber sie haben das Produkt vom Markt genommen! Lol",0,translated_en,tweet,de,SMM4H_26_train,@USER_______ I was using Zelnorm when I was younger for irritable bowl sydrome but they took the thing off the market! Lol
en_387,Wer ist Peter Cipro!?!?,0,translated_en,tweet,de,SMM4H_26_train,Who is Peter Cipro!?!?
en_151,Plötzlich ist mein Geist voller Rofecoxib.,0,translated_en,tweet,de,SMM4H_26_train,suddenly my mind is filled w/ rofecoxib ..vioxx   such a nerd drokygeekynerd doesnt make much sense @USER___________ @USER__
en_4927,"@USER_____ bei meiner Arbeit ... ich habe noch nie Gutes über Wellbutrin gehört. Ich sehe, dass mehr Cymbalta verwendet wird. Du bist nicht in einer Combo?",0,translated_en,tweet,de,SMM4H_26_train,@USER_____ in my work... i've never heard good things about wellbutrin. i see more cymbalta being used. you're not on a combo?
en_7978,"Mir ist gerade aufgefallen, dass ich in den letzten zwei Wochen aus Versehen meinen Heuschnupfen selbst mit Loperamid statt mit Loratadin behandelt habe! grrrrr!",0,translated_en,tweet,de,SMM4H_26_train,just realised have been accidentally self-medicating my hay-fever with loperamide rather than loratadine for last fortnight! grrrrr!
en_6774,"Ich glaube nicht, dass mein Paxil heute funktioniert. sollte drinnen bleiben, damit ich nicht wieder töte. ;)",0,translated_en,tweet,de,SMM4H_26_train,i don't think my paxil is working today. should stay inside so i don't kill again. ;)
en_10106,"Das einzige Fluorchinolon-Antibiotikum, das keiner Nierenanpassung bedarf, ist Moxifloxacin",0,translated_en,tweet,de,SMM4H_26_train,the only fluoroquinolone antibiotic that not need to renal adjustment is   moxifloxacin
en_11943,"@USER_______ lol, ich dachte, geh Dominic 👏 ... Antara war da, musste aber früher gehen",0,translated_en,tweet,de,SMM4H_26_train,@USER_______ lol i was like go dominic 👏... antara was there but she had to leave early
en_3621,@USER____ *räuspert sich* Debbie hat gerade die Fassung verloren. Sie hatte nie alles. Ein Prozac am Tag. Ihr Ehemann ist Wirtschaftsprüfer. Ihre Träume gingen in Erfüllung.....,0,translated_en,tweet,de,SMM4H_26_train,@USER____ *clears throat* Debbie just hit the wall She never had it all One Prozac a day Husband's a CPA Her dreams went out.....
en_14111,@USER___ Antara Postbote Pat/Thomas und Freunde,0,translated_en,tweet,de,SMM4H_26_train,@USER___ antara postman pat/thomas and friends
en_1313,@USER________ musstest du von Enbrel kommen? X,0,translated_en,tweet,de,SMM4H_26_train,@USER________ did you have to come of enbrel? X
en_15751,"„@USER_____: „@USER______: Ich werde duschen gehen, hoffentlich falle ich um und werde nicht schlafen. irgendwie ertrinken“ Cymbalta kann helfen.“",0,translated_en,tweet,de,SMM4H_26_train,"“@USER_____: ""@USER______: gonna go take a shower, hopefully i fall &amp; somehow drown"" cymbalta can help.”"
en_5448,"@USER___ Die meisten Kinder in der Vorschule meiner Tochter haben es. Tamiflu in #stl erschöpft. Mütter sagen, es hilft nicht, irgendwas mit falschem Strang",0,translated_en,tweet,de,SMM4H_26_train,"@USER___ most of the kids at my daughter's preschool have it. Tamiflu depleated in #stl. Moms say doesn't help, something about wrong strand"
en_6029,@USER_____ An manchen Tagen ist das Lamictal schlimmer als Anfälle.,0,translated_en,tweet,de,SMM4H_26_train,@USER_____ some days the lamictal is worse than seizures.
en_6723,"In den 60er Jahren nahmen die Menschen Säure, um die Welt seltsam zu machen. Jetzt ist die Welt komisch, die Leute nehmen Prozac, um sie wieder normal zu machen.",0,translated_en,tweet,de,SMM4H_26_train,"In the 60's people took acid to make the world weird. Now the world is weird, people take prozac to make it normal."
en_2810,"Oldboy def. Keanu Metoprolol, wah, klumpiger kryptogener Goldbarren, warum hat Bruce Lee die altmodische Hypothek, der verrückte Tea-Party-Ausrüster, ins Wanken geraten?",0,translated_en,tweet,de,SMM4H_26_train,oldboy def. keanu metoprolol wah lumpy cryptogenicbullion why did bruce lee mortgage old-fashioned the mad tea party chandler falter
en_4923,"Ich kann die Semester abzählen, weil ich keine Spülung, keine Haargummis, keine Grundierung, keinen Eyeliner, kein Adderall und kein Geld habe",0,translated_en,tweet,de,SMM4H_26_train,"I can tell the semesters over because I have no no conditioner, no hair ties, no foundation, no eyeliner, no adderall and no money"
en_12503,"@USER_______ Ich bin überrascht, dass die Apixaban-Verkäufe so langsam waren.",0,translated_en,tweet,de,SMM4H_26_train,@USER_______ I'm surprised that apixaban sales have been so slow.
en_16390,Crown Royal ist dasselbe wie Miralax,0,translated_en,tweet,de,SMM4H_26_train,Crown Royal is the same thing as Miralax
en_5512,@USER______ und Paroxetin heute als damals.,0,translated_en,tweet,de,SMM4H_26_train,@USER______ and paroxetine now than theyh were then.
en_3207,Dieser Medikamenten-Eliquis klingt nach einem echten Hoody-Namen,0,translated_en,tweet,de,SMM4H_26_train,that medicine eliquis sounds like some really hood name
en_11937,"#rheum Neue Studie zeigt, dass 14-3-3eta selbst bei Patienten mit niedrigem CRP das Ansprechen auf Behandlungen wie Humira & Marks vorhersagt...HTTPURL_______________",0,translated_en,tweet,de,SMM4H_26_train,"#rheum New study finds even in low-CRP patients, 14-3-3eta predicts response to treatments like Humira & marks...HTTPURL_______________"
en_6223,"Spotlight UPDATE 3 – AstraZeneca wirbt für Unabhängigkeit, während das Nexium-Medikament weiterhin nachgibt: LONDON, 6. November (Reuters) – AstraZeneca, das...",0,translated_en,tweet,de,SMM4H_26_train,"spotlight UPDATE 3-AstraZeneca touts independence as Nexium drug keeps on giving: LONDON, Nov 6 (Reuters) - AstraZeneca, which saw of..."
en_3486,@USER____ willst du etwas von meinem Becken?,0,translated_en,tweet,de,SMM4H_26_train,@USER____ want some of my cymbalta?
en_1002,"#PittMPNC Cochrane-Reviews kommen zu dem Schluss, dass OCPs Metformin bei der Behandlung unregelmäßiger Menstruation bei Frauen mit PCOS überlegen sind",0,translated_en,tweet,de,SMM4H_26_train,#PittMPNC Cochrane reviews find OCPs to be superior to metformin in treating menstrual irregularly in women with PCOS
en_15444,Der Cymbalta-Werbespot ist so deprimierend,0,translated_en,tweet,de,SMM4H_26_train,the cymbalta commercial is so depressing
en_2193,"Einige Stunden nach der Einnahme kommt es zu einer (verordneten) Kombination von Cymbalta und Valium, die eine ziemlich starke beruhigende Wirkung hervorruft.",0,translated_en,tweet,de,SMM4H_26_train,"Several hours after ingestion, a combination (prescribed) of Cymbalta and Valium come together to bring about quite a heavy sedative effect."
en_7642,Oh oh! Humira ist kein Anführer? Deine Gedanken? #TeamHumira #BetheBossCanada,0,translated_en,tweet,de,SMM4H_26_train,Uh oh! Humira is not a leader? Your thoughts? #TeamHumira #BetheBossCanada
en_10905,"@USER______ präsentiert unsere Daten, die eine Verbesserung der Hormone und der Gesamtzahl der beweglichen Soren bei Patienten zeigen, die Anastrozol einnehmen. Tolle Arbeit! HTTPURL________________",0,translated_en,tweet,de,SMM4H_26_train,@USER______ presenting our data showing improvs in hormones and total motile Soren counts in patients taking anastrozole. Great job! HTTPURL________________
en_13130,"Nach einer Lumpektomie, vier Runden Chemotherapie, 30 Tagen Bestrahlung und fünf Jahren Tamoxifen gründet ein ehemaliger #Krebspatient eine Familie. HTTPURL________________",0,translated_en,tweet,de,SMM4H_26_train,"After a lumpectomy, four rounds of chemotherapy, 30 days of radiation and five years of tamoxifen, a former #cancer patient starts a family. HTTPURL________________"
en_10479,Adomah hat die Scheiße... 2 Imodium und bring ihn auf den Platz!!,0,translated_en,tweet,de,SMM4H_26_train,adomah has the shits.... 2 imodium and get him on the pitch!!
en_994,"#Crohns-Patienten, die auf #Biologika wie #Humira angewiesen sind, KÖNNEN in Ordnung sein. Betrachten Sie mich einfach als die „warnende Geschichte“. #Abbott muss sein #Medikament VERBESSERN.",0,translated_en,tweet,de,SMM4H_26_train,"#Crohns #patients relying on #Biologics like #Humira CAN b FINE. Just see me as the ""Cautionary Tale."" #Abbott must IMPROVE its #drug."
en_11948,"#pauladeentoday Matt hat ihr Gutes getan, indem er sie dazu gebracht hat, zu bestätigen, dass sie es einmal gesagt hat. #victoza, als sie bezahlt wurde, dann kündigte sie Diabetes #cash an",0,translated_en,tweet,de,SMM4H_26_train,"#pauladeentoday Matt got her good by making her confirm she said it once. #victoza when she was paid, then she announced diabetes #cash"
en_2588,Kamagra ist ein Medikament zur Behandlung der erektilen Dysfunktion bei Männern. Dies ist eine analoge Version von Viagra oder Sildenafilcitrat. HTTPURL_______________,0,translated_en,tweet,de,SMM4H_26_train,kamagra is a medication to treat erectile dysfunction in men. this an analog version of viagra or sildenafil citrate. HTTPURL_______________
en_8186,Ein unverschämter Albuterol-Duft und deutliche Sauerrahm-Untertöne sind im Pinot Noir 2012 von Siriani Bros Weinbergen enthalten. #erwarten,0,translated_en,tweet,de,SMM4H_26_train,a brazen albuterol perfume and outspoken sour cream undertones are incorporated in the 2012 pinot noir from siriani bros vineyards. #expect
en_2958,"@USER______ @USER_______ Es tut mir sehr leid, die Thalidomid-Integration mit David Mason verpasst zu haben. Wie lange wird die Show auf der Website verfügbar sein?",0,translated_en,tweet,de,SMM4H_26_train,@USER______ @USER_______ very sorry to have missed the thalidomide int with david mason how long will the show be available on the website?
en_8056,Koffein- und Nikotinkombination mit einem Hauch THC :),0,translated_en,tweet,de,SMM4H_26_train,Caffeine and nicotine combo with a hint of THC :)
en_4894,"Mittagessen, Zigarettenpapier und Tamiflu-Pillen, die von Vogelgrippe-Unternehmen auf der Entenfarm in East Yorkshire zur Arbeit gebracht wurden pic.twitter.com/PXTxY1b1GN",0,translated_en,tweet,de,SMM4H_26_train,"Lunch, cigarette papers and Tamiflu pills brought to work by bird flu contractors at East Yorkshire duck farmpic.twitter.com/PXTxY1b1GN"
en_685,"Und wenn es bis Ende des Jahres nicht funktioniert, werde ich wahrscheinlich Enbrel-Injektionen bekommen müssen, juhuu, Nadeln #ihateneedles",0,translated_en,tweet,de,SMM4H_26_train,and if it's not working by the end of the year i'll probably end up having to get enbrel injections yay needles #ihateneedles
en_5748,Seroquel ist manchmal eine Schlampe,0,translated_en,tweet,de,SMM4H_26_train,seroquel is a bitch at times
en_9903,"Ich sehe zu, wie du verhungerst, mit einer Infusion in deinen Adern, füttere dich mit flüssigem Darvocet und pumpe dich mit Drogen voll. Zieh die Stecker",0,translated_en,tweet,de,SMM4H_26_train,"Watching you starve to death With an IV in your veins, feeding you liquid Darvocet Pumping you full of drugs.Pull the plugs"
en_6500,Sandoz bringt die erste generische Version von Velcade (Bortezomib) von Janssen-Cilag in Brasilien auf den Markt,0,translated_en,tweet,de,SMM4H_26_train,Sandoz launches the first generic version of Janssen-Cilag's Velcade (bortezomib) in Brazil
en_4407,"rt @USER______: @USER________ Offensichtlich kann Trazodon schmerzhafte Erektionen verursachen, die stundenlang anhalten, also würde ich darauf achten",0,translated_en,tweet,de,SMM4H_26_train,rt @USER______: @USER________ apparantly trazodone can cause painful erections that last for hours so i would watch out for that
en_14254,"Erinnern Sie sich an den Monat, in dem ich mich so verhalten habe, als ob ich in einer Cymbalta-Werbung mitspielen würde? völlig normales Verhalten, wenn ich eine #Hauskatze wäre. #Mai2013",0,translated_en,tweet,de,SMM4H_26_train,remember that month where i acted like i was starring in a cymbalta ad? totally normal behavior if i were a #housecat. #may2013
en_15611,Gibt ein Beispiel für die Freisetzung von Sildenafil aus ODT-Tabletten. Der Geschmack von Koffein wurde durch E-Zungen und Geschmackspanels gut maskiert.,0,translated_en,tweet,de,SMM4H_26_train,Gives example of Sildenafil release from ODT tablets. Caffeine was taste masked well per e-tongues and taste panels.
en_5963,"@USER________ @USER___ 1. adderall, 2. vyvanse, 3. (1.) xr 4. Concerta 5. Ritalin 6. Kaffee 7. mehr Kaffee 8. Combo (1.)+ (6.) 9. alle?",0,translated_en,tweet,de,SMM4H_26_train,"@USER________ @USER___ 1. adderall, 2. vyvanse, 3. (1.) xr 4. concerta 5. ritalin 6. coffee 7. more coffee  8. combo (1.)+ (6.) 9. all?"
en_12094,"@USER___ Einverstanden! Bitten Sie #SocialWorker immer, die Abdeckung zu überprüfen, bevor Sie ein Skript für Xarelto et al. veröffentlichen.",0,translated_en,tweet,de,SMM4H_26_train,"@USER___ Agree! Before discharge with a script for xarelto et al, always ask #SocialWorker to check coverage."
en_12996,"Das bedeutet, dass manuelles Training gerade dazu führt, dass ein Bonbon demobilisiert wird, indem er in ein Präteritum-Pastillenausgabe-Stud einsteigt ...",0,translated_en,tweet,de,SMM4H_26_train,that does working manual training render straight a bigwig demobilize entering a preterit lozenge dispense stud...
en_1734,"Ich schätze, ich verzeihe ihr das Boniva-Zeug",0,translated_en,tweet,de,SMM4H_26_train,I forgive her for that Boniva stuff I guess
en_17302,"Sir, holen Sie Ihr Nikotin aus meinem Zimmer",0,translated_en,tweet,de,SMM4H_26_train,Sir get ur nicotine out of my room
en_7644,"Wer bestellt Aciphex für einen Hund? Leute haben zu viel Geld ausgegeben, 390,00 $ für Nr. 30 und haben nicht mit der Wimper gezuckt LOL",0,translated_en,tweet,de,SMM4H_26_train,Who orders Aciphex for a dog? Ppl w a too much money issue $390.00 for #30 & didn't batt an eyelash LOL
en_5733,Ich kann wieder nicht schlafen. Jemand bringt mir Lunesta,0,translated_en,tweet,de,SMM4H_26_train,i can't sleep again. someone get me lunesta
en_10509,@USER__ Über Metformin @USER______ #VoteSuperfruit,0,translated_en,tweet,de,SMM4H_26_train,@USER__ On metformin @USER______ #VoteSuperfruit
en_13944,"Habe mein Trazodon genommen, also bis später",0,translated_en,tweet,de,SMM4H_26_train,Took my trazodone so see you later
en_16781,"Depressionen tun weh, Cymbalta kann dich töten",0,translated_en,tweet,de,SMM4H_26_train,Depression hurts cymbalta can kill you
en_11145,Diclofenac-Injektionen sind der Boss 💃💃💃,0,translated_en,tweet,de,SMM4H_26_train,diclofenac injections are boss 💃💃💃
en_452,"Kommerziell: Nehmen Sie Victoza nicht ein, wenn Sie allergisch gegen Victoza sind. #GoodSafetyTip",0,translated_en,tweet,de,SMM4H_26_train,Commercial: Do not take Victoza if you are allergic to Victoza. #GoodSafetyTip
en_4178,"Ich hoffe, dass die Apotheke mein Paxil durch Zyanid ersetzt hat und ich sterbe",0,translated_en,tweet,de,SMM4H_26_train,i hope the pharmacy replaced my paxil with cyanide and i die
en_17604,"@USER________ @USER_________ Jake, du liegst falsch, lol. Vyvanse hat einen Lysinester im Amphetamin, sodass Ihr Körper das Lysin B4 spalten muss",0,translated_en,tweet,de,SMM4H_26_train,@USER________ @USER_________ jake you're wrong lol. vyvanse has a lysine ester on the amphetamine so your body has to cleave the lysine b4
en_16030,"Verdammt, jetzt muss ich zum Fracking-Laden 2 gehen und die Frage beantworten. Vorsicht, ich konnte mein Prozac in 4 Tagen nicht auffüllen!!!!!",0,translated_en,tweet,de,SMM4H_26_train,Damn it now gotta go down to fracking store 2 get question answered beware couldn't get my Prozac filled 4 couple of days!!!!!
en_17797,Bitte ziehe einen geraden Bleistiftstrich durch die Raute. #raute #katzentests #germanguy #bussy @USER_____ @USER_________,0,translated_en,tweet,de,SMM4H_26_train,please put a straight pencil line through the lozenge' #lozenge #catstests #germanguy #bussy @USER_____ @USER_________
en_14243,Ich habe mich gerade übergeben und der Geschmack des Cipro ist der ekelhafteste Geschmack überhaupt. Pui,0,translated_en,tweet,de,SMM4H_26_train,"Just vomited , and the taste and of the cipro is the most disgusting taste ever. Pui"
en_6146,"ITI muss aufhören, Lehrer einzustellen, die bereits von einem Job zurückgetreten sind, um diesen zu übernehmen ... ich werde eine Überdosis Vyvanse einnehmen und versuchen, wach zu bleiben",0,translated_en,tweet,de,SMM4H_26_train,ITI needs to quit hiring teachers that have already retired from one job to take this one... imma overdose on vyvanse trying to stay awake
en_2598,"Denosumab (Xgeva), Bevacizumab (Avastin) und Sunitinib (Sutent) werden mit Osteonekrose des Kiefers in Verbindung gebracht. #ONJ #Denosumab #Avastin #Sutent",0,translated_en,tweet,de,SMM4H_26_train,"Denosumab (Xgeva), Bevacizumab (Avastin), Sunitinib (Sutent) are linked to Osteonecrosis of the Jaw. #ONJ #denosumab #Avastin #Sutent"
en_1512,@USER_____ viel Spaß mit urslf antara ☺ @USER___________,0,translated_en,tweet,de,SMM4H_26_train,@USER_____ enjoy urslf antara ☺ @USER___________
en_16375,"xarelto, wie geht es dir?",0,translated_en,tweet,de,SMM4H_26_train,xarelto how are you
en_7152,@USER_______ Das passiert wirklich selten bei Quetiapin – ich bekomme all die seltsamen Nebenwirkungen :(,0,translated_en,tweet,de,SMM4H_26_train,@USER_______ it's really rare to experience that on quetiapine- i get all the strange side effects :(
en_47,Im Allgemeinen werden gefährdete Pflanzenarten oft übersehen und das Team von @USER__________ arbeitet gerne an gefährdeten Taxus-Arten. #EndangeredSpeciesDay HTTPURL________________,0,translated_en,tweet,de,SMM4H_26_train,Generally endangered plant species are much overlooked and @USER__________ team is happy to work on endangered Taxus species. #EndangeredSpeciesDay HTTPURL________________
en_11846,Trazadon kann Wunder bewirken.,0,translated_en,tweet,de,SMM4H_26_train,Trazadone can do wonders.
en_371,GERADE JETZT: Alembic Pharma erhält die USFDA-Zulassung für Telmisartan-Tabletten,0,translated_en,tweet,de,SMM4H_26_train,JUST NOW: Alembic Pharma gets USFDA approval for Telmisartan tablets
en_7847,"Seit ich 40 Jahre alt bin, habe ich eine Mammographie machen lassen.  22.08.17 Bei mir wurde Krebs im Stadium 1A diagnostiziert. 22.09.17 Ich hatte eine Lumpektomie an meiner linken Brust. 30.10.17 – 21 Strahlenbehandlungen. Ich nehme JEDEN TAG Tamoxifen. Ich gehe ins Fitnessstudio, ernähre mich biologisch und lebe mein Leben! Scheiß auf Krebs",0,translated_en,tweet,de,SMM4H_26_train,"Since I was 40 yrs old I've gotten a mammogram.  8/22/17 I was diagnosed with stage 1A Cancer. 9/22/17 I had a Lumpectomy on my left breast. 10/30/17- 21 treatments of Radiation. I take Tamoxifen EVERY DAY. I'm in the gym, I eat Organic and I am living my life! FUCK CANCER"
en_11559,Was ist los mit Schlaflosigkeit? Für die Einnahme von Trazodon ist es jetzt etwas zu spät... #fuck #whatissleep,0,translated_en,tweet,de,SMM4H_26_train,what's up insomnia? it's a little too late to take a trazodone now... #fuck #whatissleep
en_9807,Ich gehe auf lunesta #classicrockdiagnoses spazieren,0,translated_en,tweet,de,SMM4H_26_train,i go out walking on lunesta #classicrockdiagnoses
en_9275,"„@USER___________: Adderall hat mich dazu gebracht, meinen Rasen mit einer Schere zu schneiden.“ @USER______ oder dein Pinsel😂",0,translated_en,tweet,de,SMM4H_26_train,“@USER___________: adderall had me using scissors to cut my lawn.” @USER______ or your paint brush😂
en_6427,Adam und Juliana verlassen mich für 43 Tage 😫😭 nimm mich mit!  Ich brauche Cymbalta 💊💊#depressionhurts,0,translated_en,tweet,de,SMM4H_26_train,adam and juliana are leaving me for 43 days 😫😭 take me with youuuu!  i need cymbalta 💊💊#depressionhurts
en_14464,Das Le Meridia Hotel #Latakia hat keine Chance vor Assads Fassbomben und der Armee #syriapic.twitter.com/71U8IGDrOY,0,translated_en,tweet,de,SMM4H_26_train,le meridia hotel #latakia wont stand a chance from assad barrel bombs and army    #syriapic.twitter.com/71U8IGDrOY
en_14552,@USE Mutter Natur braucht ein Prozac. Diese armen Leute brauchen eine Pause.,0,translated_en,tweet,de,SMM4H_26_train,@USE Mother Nature needs a Prozac. Those poor people need a break.
en_4131,"Lass deine Mutter niemals Witze über Depressionswerbung machen, sie wird darauf bestehen, dass Latuda nur eine französische Furzpille ist #lovememum",0,translated_en,tweet,de,SMM4H_26_train,"never let your mom joke about depression ads, she'll insist that latuda is just a french fart pill #lovememum"
en_2566,"4 Arten von Medikamenten, 2 Arten von Lutschtabletten, ein Löffel Honig und jetzt Eis. Irgendwelche anderen Hustenmittel?",0,translated_en,tweet,de,SMM4H_26_train,"4 types of medicine, 2 types of lozenge, spoonful of honey and now ice. Any other cough remedies?"
en_2634,"@USER_________ „Fluoxetin (Prozac) ist das einzige Medikament, das von der US-amerikanischen Food and Drug Administration (FDA) zur Behandlung von Bulimie zugelassen ist.“",0,translated_en,tweet,de,SMM4H_26_train,"@USER_________ ""fluoxetine (Prozac), is the only medication approved by the U.S. Food and Drug Administration (FDA) for treating bulimia"""
en_15464,"@USER__________ ...könnte bedeuten, dass ich wieder high bin. Aber ich habe noch etwas Quetiapin, das ich für alle Fälle nehmen kann.",0,translated_en,tweet,de,SMM4H_26_train,"@USER__________ ...could mean I'm going high again. But I have extra quetiapine I can take, just in case."
en_817,"Glauben Sie, dass sich Ihre Gehsymptome seit der Einnahme von Tysabri verbessert haben? Wie viele Infusionen dauerte es, bis es Ihnen besser ging?",0,translated_en,tweet,de,SMM4H_26_train,Do you think your walking symptoms have improved since starting Tysabri ? How many infusions did it take before you felt better ??
en_10521,"Die Dame fragte, was der Unterschied zwischen Venlafaxin-Tabletten und M/R-Tabletten sei. Ich habe ihr gesagt, dass es viel Glück auf einmal oder ein wenig über den Tag hinweg bedeutet.",0,translated_en,tweet,de,SMM4H_26_train,Lady asked what's difference between Venlafaxine tabs & m/r tabs. Told her it's a lot of happiness in one go or a little throughout the day.
en_15757,Braeburn will mit Camurus' wöchentlichem Buprenorphin für 151 Millionen US-Dollar Linderung bei Opioidabhängigkeit/-schmerzen in Nordamerika bringen,0,translated_en,tweet,de,SMM4H_26_train,Braeburn to provide relief for opioid dependence/pain in N America with Camurus' weekly buprenorphine for $151m
en_875,Fotzenpastille. #illexplainer,0,translated_en,tweet,de,SMM4H_26_train,Cunt lozenge. #illexplainlater
en_12836,"Biodiesel-Probleme, Auflösung der Wanne unter Verwendung des Sporophytenbunkers",0,translated_en,tweet,de,SMM4H_26_train,biodiesel trouble lozenge dissolution thine tub utilizing sporophyte bunker
en_3974,"Paleo zu essen, aber Prozac einzunehmen, verfehlt irgendwie den Zweck, oder?",0,translated_en,tweet,de,SMM4H_26_train,"Eating Paleo but taking Prozac kinda defeats the purpose, right?"
en_11194,"@USER__________ @USER_______ Warum die Marke Avelox verschreiben, wenn generisches Levofloxacin genauso gut wirkt? Nicht für den ACA, aber seien Sie sich dessen bewusst.",0,translated_en,tweet,de,SMM4H_26_train,"@USER__________ @USER_______ why prescribe brand Avelox when generic levofloxacin works just as well? Not for the ACA, but be cognisant of.."
en_4130,"Ich bin in einem Videospielladen und hier sind so viele Kerle mit ihrer Mutter, wie ausgewachsene Männer mit Glatze. Verdammt, jemand besorgt mir ein Prozac",0,translated_en,tweet,de,SMM4H_26_train,i'm at a videogame store and there's so many dudes here with their mom like full grown balding men god damn somebody get me a prozac
en_9268,"@USER________ @USER______ @USER______ Vielleicht erlebt die Mannschaft mit einem Trainer wie diesem nicht alle Überraschungen, die sie unter Lozenge Boy erlebt hat?",0,translated_en,tweet,de,SMM4H_26_train,@USER________ @USER______ @USER______ maybe with a coach like this the team doesn't have all the blowups they've had under lozenge boy?
en_10404,Ich muss mir etwas Prozac besorgen,0,translated_en,tweet,de,SMM4H_26_train,gotta get me some prozac
